日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,
106/01/12,35067,2964974,84.60,84.60,84.50,84.60,0.00,29,
106/01/13,6100,517869,85.40,85.40,84.70,84.80,+0.20,6,
106/01/16,21134,1794824,84.60,85.90,84.60,85.10,+0.30,24,
106/01/17,18319,1556534,85.40,85.40,84.60,85.00,-0.10,23,
106/01/18,34116,2896164,85.40,85.40,84.60,85.10,+0.10,31,
106/01/19,22012,1863930,84.60,85.20,84.60,84.70,-0.40,23,
106/01/20,16467,1393827,85.20,85.20,84.40,84.50,-0.20,21,
106/01/23,32832,2787849,84.70,85.40,84.50,85.00,+0.50,40,
106/01/24,51289,4361209,85.00,85.20,85.00,85.00,0.00,44,
105/12/01,22711,1914077,84.20,84.30,84.20,84.30,+0.30,35,
105/12/02,62035,5228266,84.10,84.30,84.10,84.30,0.00,52,
105/12/05,59505,5002926,84.30,84.30,84.00,84.00,-0.30,40,
105/12/06,39320,3320262,84.50,84.70,84.20,84.30,+0.30,34,
105/12/07,111005,9357727,84.30,84.50,84.20,84.20,-0.10,65,
105/12/08,50100,4227300,85.00,85.00,84.20,84.30,+0.10,45,
105/12/09,30101,2538686,84.90,84.90,84.20,84.80,+0.50,26,
105/12/12,53252,4495770,84.80,84.80,84.30,84.40,-0.40,38,
105/12/13,43400,3665998,84.50,84.50,84.30,84.40,0.00,39,
105/12/14,52100,4390110,84.30,84.30,84.20,84.20,-0.20,37,
105/12/15,85972,7242025,84.30,84.40,84.10,84.20,0.00,79,
105/12/16,57679,4854309,84.20,84.20,84.10,84.10,-0.10,51,
105/12/19,84892,7145402,84.20,84.50,84.00,84.00,-0.10,82,
105/12/20,89540,7524767,85.00,85.00,83.90,83.90,-0.10,82,
105/12/21,49457,4147878,84.00,84.00,83.80,83.80,-0.10,44,
105/12/22,91500,7665150,83.80,83.80,83.60,83.70,-0.10,53,
105/12/23,108300,9059260,83.70,84.00,83.50,83.60,-0.10,75,
105/12/26,52037,4355030,83.70,83.70,83.60,83.70,+0.10,38,
105/12/27,46000,3854100,83.70,83.80,83.70,83.70,0.00,32,
105/12/28,60720,5087840,83.80,83.80,83.70,83.70,0.00,46,
105/12/29,62777,5254801,83.70,83.70,83.60,83.70,0.00,44,
105/12/30,85695,7208399,84.20,84.50,84.00,84.10,+0.40,76,
105/11/01,33141,2797613,84.50,84.50,84.20,84.40,-0.20,30,
105/11/02,99205,8326321,84.70,84.70,83.80,84.00,-0.40,76,
105/11/03,58108,4898490,84.00,84.80,83.70,84.20,+0.20,49,
105/11/04,20429,1714550,84.10,84.10,83.80,83.90,-0.30,26,
105/11/07,16136,1361345,84.70,84.70,84.20,84.30,+0.40,16,
105/11/08,4000,338700,84.50,85.00,84.40,85.00,+0.70,4,
105/11/09,290335,24236610,85.00,85.00,83.00,84.10,-0.90,233,
105/11/10,50206,4244390,84.10,85.00,84.00,84.50,+0.40,42,
105/11/11,53585,4502425,84.00,84.40,83.90,84.00,-0.50,44,
105/11/14,66273,5534505,83.50,84.00,83.20,84.00,0.00,54,
105/11/15,70534,5926690,83.40,84.50,83.40,84.00,0.00,52,
105/11/16,55109,4630365,84.10,84.30,83.80,84.00,0.00,53,
105/11/17,93300,7835100,84.00,84.20,83.70,83.90,-0.10,70,
105/11/18,54084,4539940,84.50,84.50,83.80,83.90,0.00,51,
105/11/21,55100,4617300,83.90,84.40,83.70,83.70,-0.20,46,
105/11/22,94573,7928046,84.00,84.10,83.60,83.70,0.00,94,
105/11/23,91489,7673768,83.90,84.00,83.70,83.90,+0.20,58,
105/11/24,60490,5087803,84.10,84.30,83.90,84.00,+0.10,53,
105/11/25,85999,7223014,84.00,84.00,83.90,84.00,0.00,53,
105/11/28,20006,1684910,84.10,84.30,84.00,84.20,+0.20,20,
105/11/29,116112,9756408,84.20,84.20,83.90,83.90,-0.30,84,
105/11/30,114646,9635810,83.90,84.40,83.90,84.00,+0.10,88,
105/10/03,55500,4685200,84.20,84.60,84.20,84.40,+0.30,53,
105/10/04,286530,24766169,84.50,87.50,84.50,87.40,+3.00,223,
105/10/05,175485,15380514,87.90,88.50,86.60,87.80,+0.40,127,
105/10/06,78013,6829544,87.80,88.00,87.00,87.50,-0.30,76,
105/10/07,40493,3533131,87.60,87.60,87.00,87.40,-0.10,45,
105/10/11,137416,11884772,86.80,87.50,85.90,86.20,-1.20,99,
105/10/12,117700,10043350,86.20,86.20,85.00,85.20,-1.00,94,
105/10/13,86466,7355319,85.00,85.40,84.90,85.40,+0.20,66,
105/10/14,115895,9786675,85.40,85.40,84.00,84.20,-1.20,103,
105/10/17,55354,4655973,84.20,84.40,83.90,84.10,-0.10,60,
105/10/18,127080,10656256,84.00,84.20,83.50,83.50,-0.60,112,
105/10/19,103118,8637712,83.60,84.30,83.50,83.70,+0.20,78,
105/10/20,100486,8503530,83.90,85.90,83.80,85.90,+2.20,86,
105/10/21,60121,5194527,86.50,86.50,85.90,86.50,+0.60,61,
105/10/24,60371,5151430,86.50,86.50,85.00,85.00,-1.50,61,
105/10/25,26180,2229680,85.50,85.50,84.80,85.10,+0.10,26,
105/10/26,26732,2284430,85.50,85.50,85.20,85.50,+0.40,30,
105/10/27,31068,2647148,85.50,85.50,85.00,85.00,-0.50,28,
105/10/28,96150,8088250,84.40,84.60,84.00,84.20,-0.80,74,
105/10/31,14210,1202850,84.50,84.90,84.50,84.60,+0.40,16,
105/09/01,55100,4412010,80.50,80.50,80.00,80.10,-0.30,46,
105/09/02,34470,2765350,80.10,80.30,80.10,80.20,+0.10,34,
105/09/05,34050,2734725,80.20,80.80,80.10,80.20,0.00,27,
105/09/06,31000,2486400,80.20,80.40,80.20,80.20,0.00,17,
105/09/07,72200,5794279,80.20,80.40,80.10,80.20,0.00,56,
105/09/08,49330,3960930,80.50,80.50,80.20,80.40,+0.20,32,
105/09/09,53000,4274200,80.40,80.80,80.40,80.80,+0.40,37,
105/09/10,56342,4537769,80.30,80.80,80.30,80.50,-0.30,55,
105/09/12,16430,1325630,80.50,80.80,80.50,80.60,+0.10,22,
105/09/13,60238,4878216,80.80,81.20,80.80,81.00,+0.40,52,
105/09/14,120578,9846284,81.00,82.30,81.00,82.00,+1.00,84,
105/09/19,66450,5445088,82.00,82.20,81.80,81.80,-0.20,67,
105/09/20,55733,4567671,82.10,82.10,81.80,82.00,+0.20,54,
105/09/21,116800,9612158,82.00,82.80,81.90,82.70,+0.70,91,
105/09/22,109650,9098670,82.70,83.30,82.70,83.20,+0.50,91,
105/09/23,175610,14748996,83.30,84.60,83.30,83.90,+0.70,148,
105/09/26,62030,5183571,84.00,84.10,83.20,83.30,-0.60,49,
105/09/29,85795,7208477,83.30,84.80,83.30,83.90,+0.60,66,
105/09/30,64563,5423284,83.80,84.50,83.50,84.10,+0.20,64,
105/08/01,42650,3379324,79.20,79.20,79.10,79.10,0.00,42,
105/08/02,76473,6038040,79.10,79.30,78.50,79.00,-0.10,51,
105/08/03,79200,6264700,79.00,79.40,78.70,79.00,0.00,59,
105/08/04,50406,3977780,79.20,79.20,78.80,79.10,+0.10,36,
105/08/05,70000,5547500,79.30,79.50,79.00,79.10,0.00,55,
105/08/08,94422,7458447,79.10,79.30,78.80,79.00,-0.10,76,
105/08/09,20058,1586215,79.10,79.20,79.00,79.10,+0.10,21,
105/08/10,81505,6483800,79.10,80.00,79.00,79.70,+0.60,64,
105/08/11,82945,6611991,79.90,80.00,79.40,80.00,+0.30,76,
105/08/12,91405,7351142,80.00,80.50,80.00,80.40,+0.40,77,
105/08/15,72720,5874820,80.40,81.00,80.40,81.00,+0.60,73,
105/08/16,160211,12887984,81.00,81.10,79.40,79.70,-1.30,106,
105/08/17,110299,8853519,79.70,80.60,79.70,80.60,+0.90,97,
105/08/18,42384,3418704,80.60,80.90,80.20,80.50,-0.10,45,
105/08/19,45970,3697483,80.70,80.90,80.00,80.10,-0.40,54,
105/08/22,73670,5891370,80.10,80.30,79.70,80.00,-0.10,71,
105/08/23,24762,1984961,80.10,80.30,80.10,80.10,+0.10,30,
105/08/24,37000,2962800,80.30,80.40,79.90,80.00,-0.10,35,
105/08/25,19200,1537700,80.00,80.30,80.00,80.30,+0.30,21,
105/08/26,77845,6269654,80.30,80.90,80.10,80.90,+0.60,81,
105/08/29,129429,10377149,80.90,80.90,79.70,80.60,-0.30,100,
105/08/30,67010,5377815,80.50,80.60,80.00,80.10,-0.50,49,
105/08/31,21912,1760119,80.10,80.70,80.10,80.40,+0.30,34,
105/07/01,348756,28279710,80.20,82.00,80.20,81.50,+1.40,233,
105/07/04,697987,57299121,81.70,82.50,81.70,82.10,+0.60,433,
105/07/05,733646,57566654,77.60,79.20,77.60,79.10,X0.00,515,
105/07/06,238012,18638456,79.10,79.10,77.70,78.30,-0.80,196,
105/07/07,88525,6961375,78.60,78.80,78.40,78.60,+0.30,80,
105/07/11,109500,8631549,79.30,79.30,78.60,78.80,+0.20,94,
105/07/12,103860,8156868,78.80,78.80,78.30,78.40,-0.40,92,
105/07/13,65100,5084450,78.00,78.40,78.00,78.20,-0.20,51,
105/07/14,64361,5029019,78.20,78.40,78.00,78.10,-0.10,58,
105/07/15,76408,5994989,78.10,78.90,78.10,78.40,+0.30,62,
105/07/18,50040,3921840,78.40,78.80,78.00,78.60,+0.20,64,
105/07/19,53676,4228263,78.40,79.00,78.40,78.80,+0.20,67,
105/07/20,88650,6991482,78.80,79.00,78.80,78.90,+0.10,83,
105/07/21,107600,8540758,79.00,79.70,78.80,79.70,+0.80,97,
105/07/22,36500,2893247,79.30,79.40,78.90,79.20,-0.50,40,
105/07/25,64100,5051400,79.10,79.10,78.60,78.70,-0.50,57,
105/07/26,48700,3826300,78.70,78.80,78.40,78.80,+0.10,44,
105/07/27,58302,4580695,78.80,78.80,78.50,78.60,-0.20,50,
105/07/28,66354,5200458,78.60,78.60,78.20,78.40,-0.20,43,
105/07/29,78223,6185140,79.00,79.20,78.80,79.10,+0.70,78,
105/06/01,58999,4694019,79.10,79.80,79.10,79.60,+0.50,50,
105/06/02,110015,8736689,79.60,79.80,78.90,79.80,+0.20,94,
105/06/03,72132,5742160,79.80,80.00,78.80,79.80,0.00,61,
105/06/04,32574,2599720,79.70,79.90,79.70,79.90,+0.10,30,
105/06/06,31007,2472166,80.00,80.00,79.50,79.80,-0.10,22,
105/06/07,30227,2411200,79.60,79.90,79.60,79.80,0.00,26,
105/06/08,77502,6178960,79.80,79.90,79.50,79.80,0.00,73,
105/06/13,68374,5425065,79.80,79.80,79.10,79.50,-0.30,50,
105/06/14,85567,6788679,79.50,79.60,79.10,79.60,+0.10,52,
105/06/15,126122,10036682,79.60,79.80,79.30,79.80,+0.20,71,
105/06/16,78370,6227463,79.80,79.80,79.10,79.20,-0.60,70,
105/06/17,139101,11044889,79.50,79.50,79.30,79.40,+0.20,50,
105/06/20,105453,8386665,79.60,79.60,79.40,79.40,0.00,73,
105/06/21,87100,6924879,79.40,79.60,79.40,79.50,+0.10,59,
105/06/22,96180,7649624,79.60,79.60,79.40,79.50,0.00,79,
105/06/23,72981,5802776,79.60,79.60,79.40,79.50,0.00,64,
105/06/24,173727,13742260,79.60,79.60,78.70,79.00,-0.50,147,
105/06/27,110140,8740251,79.00,79.60,79.00,79.40,+0.40,90,
105/06/28,83100,6597900,79.50,79.50,79.30,79.40,0.00,73,
105/06/29,127200,10149640,79.60,80.20,79.50,80.00,+0.60,98,
105/06/30,168600,13493319,80.10,80.20,79.70,80.10,+0.10,126,
105/05/03,151463,11770277,78.00,78.00,77.10,77.80,-1.20,144,
105/05/04,146100,11286888,77.80,77.80,76.80,77.00,-0.80,107,
105/05/05,84103,6527788,77.00,78.50,76.80,78.30,+1.30,67,
105/05/06,36400,2835600,78.30,78.30,77.50,77.50,-0.80,36,
105/05/09,80310,6231190,77.50,78.70,77.00,78.00,+0.50,51,
105/05/10,53181,4114953,77.60,77.80,77.00,77.40,-0.60,47,
105/05/11,93518,7239304,78.40,78.40,77.20,77.30,-0.10,73,
105/05/12,118000,9158100,77.30,77.90,77.30,77.40,+0.10,55,
105/05/13,86100,6668800,77.40,77.90,77.10,77.90,+0.50,52,
105/05/16,54000,4189500,77.90,77.90,77.30,77.30,-0.60,41,
105/05/17,65247,5068488,77.30,78.00,77.30,78.00,+0.70,38,
105/05/18,27020,2101772,78.00,78.00,77.40,77.80,-0.20,20,
105/05/19,68916,5354137,77.70,77.90,77.30,77.70,-0.10,42,
105/05/20,76293,5939782,77.80,78.20,77.70,77.80,+0.10,37,
105/05/23,54451,4251048,77.20,78.50,77.20,78.10,+0.30,39,
105/05/24,42595,3326468,78.80,78.80,77.80,77.80,-0.30,38,
105/05/25,61287,4786628,78.50,78.50,78.00,78.30,+0.50,47,
105/05/26,58354,4576723,78.50,78.50,78.10,78.50,+0.20,48,
105/05/27,46163,3637177,78.70,79.00,78.60,78.60,+0.10,48,
105/05/30,73160,5783920,78.90,79.30,78.30,79.20,+0.60,61,
105/05/31,112020,8875037,79.20,79.50,78.80,79.10,-0.10,70,
105/04/01,211282,16815142,78.80,81.10,78.80,79.80,+0.90,133,
105/04/06,152103,12137921,79.80,80.20,79.40,80.00,+0.20,105,
105/04/07,142000,11389100,80.20,80.60,79.80,79.80,-0.20,86,
105/04/08,68071,5429236,79.70,80.40,79.50,79.80,0.00,42,
105/04/11,53089,4246764,80.00,80.20,79.80,79.90,+0.10,50,
105/04/12,154008,12219244,80.00,80.00,79.00,79.00,-0.90,104,
105/04/13,88650,7035133,79.00,79.70,79.00,79.40,+0.40,71,
105/04/14,38550,3070500,79.40,79.70,79.40,79.50,+0.10,33,
105/04/15,78300,6250200,79.50,80.00,79.50,80.00,+0.50,65,
105/04/18,61320,4881720,79.90,79.90,79.50,79.50,-0.50,62,
105/04/19,92206,7359986,79.50,80.00,79.50,79.60,+0.10,72,
105/04/20,84550,6758150,79.90,80.30,79.60,79.80,+0.20,59,
105/04/21,49400,3940397,79.80,79.90,79.50,79.90,+0.10,42,
105/04/22,68380,5420027,79.80,79.90,79.00,79.20,-0.70,55,
105/04/25,29895,2380235,79.30,79.90,79.20,79.80,+0.60,32,
105/04/26,82269,6527520,79.90,79.90,79.10,79.30,-0.50,71,
105/04/27,37100,2946800,79.80,79.80,79.10,79.60,+0.30,32,
105/04/28,31300,2484970,79.60,79.60,79.20,79.20,-0.40,28,
105/04/29,64612,5096354,79.20,79.20,78.70,79.00,-0.20,68,
105/03/01,119722,9066294,75.30,76.00,75.20,76.00,+0.90,113,
105/03/02,82369,6284225,76.50,76.50,75.90,76.30,+0.30,68,
105/03/03,67206,5106500,76.10,76.10,75.80,75.80,-0.50,55,
105/03/04,56050,4268169,76.00,76.50,76.00,76.40,+0.60,49,
105/03/07,63229,4847102,76.40,77.00,76.40,77.00,+0.60,57,
105/03/08,103401,7936156,77.00,77.00,76.40,76.70,-0.30,60,
105/03/09,81679,6237683,76.70,77.00,76.10,76.40,-0.30,74,
105/03/10,91030,6992712,76.80,77.20,76.30,76.40,0.00,40,
105/03/11,166307,12855650,77.00,78.40,76.70,77.00,+0.60,132,
105/03/14,92481,7138775,77.10,77.40,77.00,77.40,+0.40,84,
105/03/15,98290,7615991,77.50,77.70,77.30,77.40,0.00,75,
105/03/16,153595,11922045,77.30,77.80,77.30,77.80,+0.40,100,
105/03/17,157315,12299724,78.40,78.50,77.90,78.30,+0.50,122,
105/03/18,205407,16114053,78.30,79.00,78.10,78.70,+0.40,129,
105/03/21,177447,13993101,78.70,79.30,78.60,78.80,+0.10,119,
105/03/22,132180,10436900,79.00,79.20,78.80,78.90,+0.10,91,
105/03/23,448077,35509560,79.20,79.70,78.90,79.30,+0.40,265,
105/03/24,134712,10651631,79.40,79.40,78.70,79.10,-0.20,110,
105/03/25,99916,7870564,79.10,79.20,78.50,78.60,-0.50,85,
105/03/28,95201,7480617,78.60,79.00,78.30,78.70,+0.10,73,
105/03/29,100663,7932408,78.80,79.00,78.70,78.80,+0.10,74,
105/03/30,155701,12271887,79.00,79.00,78.50,78.90,+0.10,118,
105/03/31,82502,6513655,79.00,79.30,78.70,78.90,0.00,63,
105/02/01,45569,3381887,74.60,74.60,74.00,74.10,-0.40,39,
105/02/02,39200,2903099,74.30,74.30,73.80,74.00,-0.10,37,
105/02/03,43328,3204200,74.00,74.20,73.80,74.00,0.00,32,
105/02/15,86281,6378675,74.00,74.40,73.50,74.10,+0.10,56,
105/02/16,37814,2808430,74.40,74.40,74.00,74.00,-0.10,30,
105/02/17,68552,5079796,74.10,74.30,74.00,74.30,+0.30,48,
105/02/18,40301,3001404,74.30,74.60,74.30,74.50,+0.20,30,
105/02/19,28314,2113550,74.50,74.90,74.40,74.50,0.00,27,
105/02/22,37912,2829990,74.50,74.90,74.50,74.60,+0.10,32,
105/02/23,83200,6242180,74.80,75.10,74.70,75.10,+0.50,68,
105/02/24,34200,2563560,75.00,75.00,74.80,74.80,-0.30,31,
105/02/25,22100,1657089,75.00,75.10,74.80,75.00,+0.20,20,
105/02/26,39313,2953561,75.10,75.30,75.00,75.10,+0.10,34,
105/01/04,65700,4900869,75.00,75.00,74.30,74.80,-0.20,53,
105/01/05,41500,3095348,75.00,75.00,74.30,74.60,-0.20,40,
105/01/06,34100,2542000,74.70,74.70,74.40,74.50,-0.10,41,
105/01/07,85379,6340114,74.50,74.70,74.00,74.30,-0.20,71,
105/01/08,54110,4014383,74.00,74.50,74.00,74.50,+0.20,40,
105/01/11,59132,4380800,74.50,74.50,73.30,74.00,-0.50,45,
105/01/12,60300,4437600,74.00,74.10,73.20,73.40,-0.60,49,
105/01/13,65843,4857403,74.00,74.00,73.40,74.00,+0.60,55,
105/01/14,54110,3996149,73.90,74.70,73.50,74.20,+0.20,45,
105/01/15,68500,5036300,74.00,74.00,73.20,73.30,-0.90,67,
105/01/18,53250,3958824,73.00,76.00,72.90,74.90,+1.60,46,
105/01/19,14203,1059825,75.20,75.20,74.40,74.40,-0.50,20,
105/01/20,21697,1613425,75.00,75.00,74.20,74.20,-0.20,19,
105/01/21,46050,3426450,73.80,75.10,73.80,74.10,-0.10,39,
105/01/22,32667,2420525,74.90,74.90,73.90,74.00,-0.10,29,
105/01/25,26020,1924728,74.00,74.10,73.80,73.80,-0.20,22,
105/01/26,26170,1933535,74.90,74.90,73.60,73.80,0.00,19,
105/01/27,13020,961100,74.10,74.10,73.60,73.60,-0.20,13,
105/01/28,40137,2969075,73.50,74.30,73.50,74.00,+0.40,27,
105/01/29,41180,3048136,74.00,74.30,73.80,74.20,+0.20,25,
105/01/30,5164,384532,74.20,74.50,74.20,74.50,+0.30,7,
104/12/01,58660,4396829,74.40,75.20,74.40,74.90,+0.50,49,
104/12/02,58500,4396650,74.90,75.30,74.90,75.00,+0.10,42,
104/12/03,35214,2640557,75.00,75.30,74.70,75.00,0.00,34,
104/12/04,34317,2577859,75.00,75.30,75.00,75.20,+0.20,30,
104/12/07,55132,4160397,76.00,76.00,75.30,75.60,+0.40,40,
104/12/08,46406,3496280,75.40,75.90,75.10,75.90,+0.30,49,
104/12/09,58128,4387128,75.80,75.90,75.20,75.20,-0.70,55,
104/12/10,73500,5517948,75.20,75.50,74.90,75.50,+0.30,73,
104/12/11,43500,3273800,75.60,75.70,74.80,75.10,-0.40,44,
104/12/14,67835,5084741,74.50,75.30,74.50,74.90,-0.20,54,
104/12/15,47581,3569264,75.90,75.90,74.70,74.80,-0.10,37,
104/12/16,63236,4717292,74.80,74.80,74.40,74.60,-0.20,57,
104/12/17,30636,2293154,75.20,75.30,74.70,74.90,+0.30,30,
104/12/18,29220,2190154,74.90,75.10,74.80,75.10,+0.20,29,
104/12/21,8407,631386,75.10,75.20,75.00,75.00,-0.10,13,
104/12/22,43500,3250500,75.00,75.00,74.50,74.90,-0.10,41,
104/12/23,17768,1333484,75.00,75.10,75.00,75.10,+0.20,21,
104/12/24,27510,2058605,75.00,75.20,74.70,74.90,-0.20,28,
104/12/25,16559,1241080,75.00,75.00,74.80,74.90,0.00,18,
104/12/28,36080,2702680,75.30,75.30,74.80,74.80,-0.10,37,
104/12/29,29000,2169400,75.00,75.00,74.60,74.70,-0.10,29,
104/12/30,22000,1642700,74.70,74.70,74.60,74.70,0.00,20,
104/12/31,12160,911304,74.70,75.20,74.70,75.00,+0.30,14,
104/11/02,63544,4721305,73.10,75.00,73.10,74.90,+0.30,70,
104/11/03,113995,8568525,76.90,76.90,74.90,75.10,+0.20,88,
104/11/04,61100,4591050,75.50,75.50,74.60,75.00,-0.10,59,
104/11/05,66478,4972450,75.00,75.10,74.60,74.90,-0.10,42,
104/11/06,33199,2475924,74.80,74.90,74.40,74.90,0.00,25,
104/11/09,73610,5483489,74.90,74.90,74.10,74.30,-0.60,47,
104/11/10,41100,3042600,74.00,74.30,73.70,74.10,-0.20,32,
104/11/11,29150,2161175,74.30,74.40,73.80,74.40,+0.30,32,
104/11/12,36100,2669250,74.50,74.50,73.40,74.40,0.00,36,
104/11/13,19243,1429948,74.40,74.40,74.00,74.40,0.00,20,
104/11/16,42106,3130634,74.40,74.50,74.10,74.50,+0.10,32,
104/11/17,20392,1522354,74.50,74.90,74.50,74.90,+0.40,27,
104/11/18,40100,2994500,74.90,74.90,74.40,74.70,-0.20,34,
104/11/19,19051,1422030,74.70,74.80,74.50,74.80,+0.10,20,
104/11/20,30000,2235000,74.80,74.80,74.40,74.60,-0.20,21,
104/11/23,50755,3804825,75.00,75.40,74.60,74.70,+0.10,45,
104/11/24,67077,5026982,75.00,75.10,74.60,75.00,+0.30,46,
104/11/25,14545,1088263,74.30,75.00,74.30,74.90,-0.10,18,
104/11/26,11213,839188,74.90,74.90,74.70,74.70,-0.20,15,
104/11/27,42559,3190625,74.80,75.00,74.70,74.80,+0.10,29,
104/11/30,68202,5084951,74.80,75.00,74.40,74.40,-0.40,60,
104/10/01,43100,3084409,71.60,72.00,71.40,71.70,+0.10,41,
104/10/02,35002,2512545,71.60,72.00,71.60,72.00,+0.30,26,
104/10/05,25201,1812272,72.10,72.10,71.70,71.80,-0.20,24,
104/10/06,110482,7945944,71.80,72.10,71.80,72.10,+0.30,47,
104/10/07,34235,2480231,72.50,74.60,72.10,72.50,+0.40,29,
104/10/08,42114,3056979,72.50,73.00,72.10,72.80,+0.30,35,
104/10/12,57500,4164499,72.90,73.00,72.20,72.30,-0.50,53,
104/10/13,33103,2397298,72.20,72.50,72.20,72.50,+0.20,30,
104/10/14,50200,3656900,72.50,73.00,72.00,72.90,+0.40,38,
104/10/15,58017,4238958,72.90,73.40,72.90,73.30,+0.40,25,
104/10/16,130429,9650345,73.40,74.90,73.30,74.90,+1.60,79,
104/10/19,55062,4094712,74.60,75.00,73.70,73.70,-1.20,44,
104/10/20,54096,4029028,74.00,74.80,74.00,74.70,+1.00,42,
104/10/21,57200,4216199,74.50,74.50,72.70,74.30,-0.40,38,
104/10/22,20616,1517436,74.30,74.30,73.10,73.50,-0.80,27,
104/10/23,26262,1932357,74.00,74.00,73.20,73.50,0.00,25,
104/10/26,46123,3349790,72.10,73.10,72.00,72.90,-0.60,44,
104/10/27,16120,1179220,73.00,73.50,73.00,73.50,+0.60,14,
104/10/28,22000,1607800,73.10,73.40,72.80,73.00,-0.50,20,
104/10/29,29300,2135300,73.00,73.10,72.60,73.10,+0.10,28,
104/10/30,249100,18577587,73.80,75.30,73.80,74.60,+1.50,171,
104/09/01,61721,4257376,68.80,69.10,68.80,68.90,+0.10,57,
104/09/02,138000,9628100,69.50,70.00,69.10,69.80,+0.90,93,
104/09/03,96500,6816499,70.00,71.40,70.00,71.40,+1.60,89,
104/09/04,67082,4767130,71.30,71.40,70.90,70.90,-0.50,41,
104/09/07,129468,9162873,70.90,71.30,70.50,71.10,+0.20,47,
104/09/08,36050,2562875,71.10,71.20,71.00,71.10,0.00,28,
104/09/09,63130,4511808,71.50,71.90,71.20,71.40,+0.30,51,
104/09/10,67090,4784152,71.40,71.60,71.10,71.50,+0.10,53,
104/09/11,83202,5925544,71.50,71.50,71.10,71.50,0.00,70,
104/09/14,60447,4312203,71.20,71.50,71.20,71.50,0.00,63,
104/09/15,46555,3325990,71.50,71.90,71.30,71.50,0.00,51,
104/09/16,46000,3286500,71.50,71.50,71.40,71.40,-0.10,29,
104/09/17,113230,8080143,71.40,71.60,71.30,71.30,-0.10,41,
104/09/18,17100,1221390,71.60,71.60,71.30,71.50,+0.20,18,
104/09/21,70502,5025848,71.30,71.50,71.20,71.20,-0.30,67,
104/09/22,24112,1723152,71.50,71.70,71.40,71.40,+0.20,27,
104/09/23,68001,4871871,71.40,72.00,71.20,71.50,+0.10,46,
104/09/24,75082,5359604,71.50,71.60,71.20,71.50,0.00,42,
104/09/25,26012,1859862,71.50,71.60,71.40,71.50,0.00,26,
104/09/30,20072,1435498,71.40,71.70,71.00,71.60,+0.10,22,
104/08/03,88450,6285120,71.60,72.00,70.60,70.70,-0.90,69,
104/08/04,35100,2500650,71.00,71.50,71.00,71.20,+0.50,32,
104/08/05,34200,2447678,71.20,71.90,71.10,71.80,+0.60,29,
104/08/06,12184,870191,71.20,71.50,71.20,71.40,-0.40,16,
104/08/07,16515,1181753,71.30,71.70,71.30,71.40,0.00,15,
104/08/10,26003,1859021,71.30,71.90,71.30,71.60,+0.20,23,
104/08/11,52299,3742828,71.90,71.90,71.40,71.50,-0.10,51,
104/08/12,48042,3430224,71.50,71.90,71.30,71.30,-0.20,41,
104/08/13,34000,2426300,71.30,71.50,71.30,71.50,+0.20,22,
104/08/14,34022,2435714,71.40,71.80,71.40,71.70,+0.20,25,
104/08/17,200150,14296400,71.70,71.70,71.30,71.30,-0.40,49,
104/08/18,105010,7481435,71.60,71.60,71.10,71.10,-0.20,36,
104/08/19,269545,19127927,71.10,71.40,70.60,70.60,-0.50,111,
104/08/20,117320,8298782,70.60,71.30,70.50,71.00,+0.40,84,
104/08/21,113049,7997588,71.00,71.00,70.60,70.70,-0.30,65,
104/08/24,688762,47247117,70.50,70.50,66.50,67.50,-3.20,339,
104/08/25,390827,26309895,66.50,68.60,66.50,67.80,+0.30,186,
104/08/26,101544,6916780,68.00,69.00,67.50,69.00,+1.20,80,
104/08/27,168101,11611470,69.10,70.70,68.50,68.60,-0.40,118,
104/08/28,87102,6048793,69.40,70.00,68.80,69.40,+0.80,64,
104/08/31,99790,6877626,69.80,69.80,68.60,68.80,-0.60,79,
104/07/01,90886,6920977,75.20,76.70,75.20,75.80,+0.80,84,
104/07/02,43333,3301941,75.80,77.50,75.60,76.40,+0.60,40,
104/07/03,96280,7300544,76.90,76.90,75.30,76.70,+0.30,71,
104/07/06,44638,3421626,77.00,77.00,76.30,76.30,-0.40,44,
104/07/07,51299,3921423,76.80,76.90,76.00,76.50,+0.20,48,
104/07/08,74593,5653268,76.40,76.40,75.30,76.00,-0.50,81,
104/07/09,108255,8121126,75.20,75.30,74.70,75.30,-0.70,102,
104/07/13,248909,18712238,75.30,75.40,75.00,75.30,0.00,135,
104/07/14,564200,42545879,75.00,76.30,75.00,76.00,+0.70,260,
104/07/15,476230,33748360,71.20,71.30,70.60,70.70,X0.00,243,
104/07/16,44000,3120300,70.80,71.30,70.70,71.20,+0.50,33,
104/07/17,71520,5099479,71.20,71.50,71.00,71.10,-0.10,58,
104/07/20,50052,3563418,71.20,71.30,71.10,71.10,0.00,34,
104/07/21,45100,3220960,71.60,71.60,71.20,71.60,+0.50,38,
104/07/22,208050,14784385,71.50,71.80,70.80,71.10,-0.50,70,
104/07/23,137396,9786551,71.00,71.70,71.00,71.50,+0.40,85,
104/07/24,51203,3639494,71.10,71.50,71.00,71.30,-0.20,27,
104/07/27,234400,16632400,71.30,71.60,70.60,70.70,-0.60,102,
104/07/28,269325,19085826,70.80,71.30,70.60,71.10,+0.40,127,
