日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,
104/06/01,265441,4183573,15.80,16.00,15.70,15.80,-0.10,96,
104/06/02,611228,9516572,15.80,15.80,15.45,15.50,-0.30,213,
104/06/03,561652,8585730,15.50,15.55,15.05,15.10,-0.40,214,
104/06/04,759351,11194524,15.10,15.15,14.50,14.65,-0.45,294,
104/06/05,930250,13226750,14.65,14.70,13.95,14.10,-0.55,308,
104/06/08,647242,8915815,14.10,14.10,13.60,13.70,-0.40,207,
104/06/09,780050,10437505,13.70,13.85,12.85,13.10,-0.60,247,
104/06/10,1078342,14449282,13.20,13.60,13.20,13.50,+0.40,261,
104/06/11,1059230,13841690,13.50,13.50,12.80,13.05,-0.45,396,
104/06/12,558000,7551850,13.20,13.90,13.10,13.60,+0.55,246,
104/06/15,196478,2689998,13.45,13.80,13.45,13.70,+0.10,80,
104/06/16,1062000,14784850,14.00,14.30,13.50,13.50,-0.20,351,
104/06/17,1489741,20994149,13.55,14.35,13.55,14.00,+0.50,610,
104/06/18,354259,4946951,14.00,14.10,13.85,14.00,0.00,166,
104/06/22,266000,3761450,14.05,14.25,14.00,14.15,+0.15,114,
104/06/23,388375,5480650,14.15,14.25,14.00,14.05,-0.10,125,
104/06/24,118001,1652914,14.00,14.10,13.95,14.05,0.00,57,
104/06/25,192000,2691450,14.05,14.10,13.95,14.00,-0.05,67,
104/06/26,545465,7491363,13.90,13.95,13.55,13.95,-0.05,170,
104/06/29,207000,2825950,13.80,13.85,13.45,13.60,-0.35,98,
104/06/30,335000,4499800,13.40,13.60,13.35,13.60,0.00,140,
104/05/04,424977,7490946,18.00,18.05,17.50,17.60,-0.35,111,
104/05/05,200523,3522074,17.55,17.75,17.35,17.45,-0.15,94,
104/05/06,129028,2255134,17.45,17.60,17.40,17.45,0.00,74,
104/05/07,140342,2454700,17.45,17.60,17.35,17.55,+0.10,91,
104/05/08,226200,3926880,17.45,17.50,17.25,17.40,-0.15,102,
104/05/11,269685,4655991,17.50,17.60,16.90,16.90,-0.50,130,
104/05/12,203430,3481431,17.10,17.25,16.95,17.10,+0.20,105,
104/05/13,306282,5221615,17.10,17.10,16.95,17.00,-0.10,106,
104/05/14,217001,3679767,17.05,17.05,16.85,17.00,0.00,82,
104/05/15,277240,4689182,17.00,17.00,16.85,16.90,-0.10,120,
104/05/18,282342,4754678,16.90,17.00,16.75,16.80,-0.10,132,
104/05/19,139869,2356711,16.85,16.90,16.80,16.80,0.00,58,
104/05/20,242180,4076006,16.80,16.95,16.75,16.80,0.00,94,
104/05/21,688000,11222050,16.80,16.80,15.90,16.10,-0.70,283,
104/05/22,342642,5565534,16.15,16.40,16.10,16.20,+0.10,151,
104/05/25,123300,1997459,16.20,16.40,16.10,16.20,0.00,64,
104/05/26,154000,2476350,16.20,16.25,16.00,16.10,-0.10,69,
104/05/27,417349,6611764,16.05,16.05,15.70,15.80,-0.30,160,
104/05/28,163706,2618024,15.90,16.10,15.80,16.00,+0.20,95,
104/05/29,81685,1305456,16.05,16.10,15.90,15.90,-0.10,39,
104/04/01,695498,11920314,16.75,17.35,16.75,17.20,+0.50,297,
104/04/02,195350,3369069,17.20,17.40,17.05,17.20,0.00,87,
104/04/07,127341,2211388,17.20,17.45,17.20,17.30,+0.10,61,
104/04/08,160220,2793526,17.30,17.50,17.30,17.50,+0.20,95,
104/04/09,229028,4017537,17.50,17.70,17.45,17.50,0.00,106,
104/04/10,609000,10659100,17.50,17.55,17.45,17.50,0.00,131,
104/04/13,63451,1106051,17.50,17.50,17.40,17.40,-0.10,38,
104/04/14,186001,3232617,17.40,17.50,17.30,17.30,-0.10,79,
104/04/15,232001,3999117,17.20,17.40,17.15,17.30,0.00,119,
104/04/16,171000,2935800,17.20,17.30,17.05,17.30,0.00,95,
104/04/17,162006,2754502,17.10,17.20,16.85,17.00,-0.30,97,
104/04/20,181000,3067050,16.90,17.00,16.85,17.00,0.00,47,
104/04/21,131000,2209799,17.00,17.00,16.80,16.85,-0.15,56,
104/04/22,114488,1925647,16.85,16.95,16.75,16.80,-0.05,61,
104/04/23,229000,3865950,16.80,17.00,16.65,16.85,+0.05,119,
104/04/24,188450,3197050,16.95,17.10,16.85,16.95,+0.10,105,
104/04/27,360918,6267718,17.00,17.50,17.00,17.45,+0.50,175,
104/04/28,149001,2583917,17.45,17.45,17.25,17.25,-0.20,83,
104/04/29,716570,12628831,17.15,17.80,17.15,17.65,+0.40,294,
104/04/30,635325,11310400,17.65,18.00,17.45,17.95,+0.30,253,
104/03/02,223489,4196843,18.85,18.90,18.65,18.75,-0.10,63,
104/03/03,185000,3438950,18.75,18.75,18.50,18.55,-0.20,73,
104/03/04,240500,4450324,18.55,18.55,18.40,18.50,-0.05,81,
104/03/05,382000,7004100,18.40,18.45,18.20,18.35,-0.15,121,
104/03/06,510031,9627892,18.60,19.20,18.50,19.20,+0.85,213,
104/03/09,327000,6265050,19.00,19.30,18.95,19.15,-0.05,102,
104/03/10,728452,13636915,18.60,18.95,18.60,18.80,-0.35,329,
104/03/11,388270,7172967,18.75,18.75,18.35,18.50,-0.30,187,
104/03/12,148508,2739271,18.50,18.50,18.40,18.45,-0.05,58,
104/03/13,275200,5054909,18.45,18.45,18.25,18.40,-0.05,110,
104/03/16,445711,8183260,18.40,18.40,18.30,18.35,-0.05,76,
104/03/17,298300,5497837,18.35,18.65,18.30,18.35,0.00,95,
104/03/18,282753,5168653,18.35,18.35,18.25,18.30,-0.05,109,
104/03/19,1320208,23749644,18.20,18.20,17.85,18.00,-0.30,437,
104/03/20,353033,6381342,18.00,18.15,18.00,18.05,+0.05,86,
104/03/23,329300,5936365,18.05,18.10,17.95,18.00,-0.05,88,
104/03/24,165212,2966194,18.00,18.00,17.90,17.90,-0.10,61,
104/03/25,2120244,36471895,17.90,17.90,16.80,17.15,-0.75,680,
104/03/26,482000,8171350,17.05,17.10,16.85,17.00,-0.15,177,
104/03/27,1078004,18152468,17.00,17.00,16.75,16.90,-0.10,333,
104/03/30,920365,15469418,16.90,17.00,16.75,16.75,-0.15,176,
104/03/31,645211,10765833,16.95,16.95,16.55,16.70,-0.05,250,
104/02/02,366000,7229150,19.90,19.90,19.65,19.65,-0.25,119,
104/02/03,596667,11624672,19.65,19.65,19.35,19.40,-0.25,210,
104/02/04,447080,8648243,19.60,19.60,19.20,19.30,-0.10,151,
104/02/05,196000,3784500,19.35,19.40,19.20,19.35,+0.05,72,
104/02/06,145133,2787059,19.35,19.35,19.15,19.25,-0.10,78,
104/02/09,301306,5732794,19.25,19.25,18.90,19.05,-0.20,122,
104/02/10,712499,13361529,19.00,19.10,18.65,18.70,-0.35,263,
104/02/11,307000,5735200,18.70,18.80,18.55,18.70,0.00,120,
104/02/12,388000,7168200,18.70,18.70,18.30,18.65,-0.05,118,
104/02/13,499400,9396279,18.70,19.00,18.70,18.75,+0.10,183,
104/02/24,113000,2133400,18.80,19.10,18.75,18.90,+0.15,56,
104/02/25,169122,3191755,18.95,19.00,18.80,18.90,0.00,78,
104/02/26,111226,2087326,18.80,18.85,18.70,18.85,-0.05,52,
104/01/05,231700,4784132,20.60,20.85,20.55,20.65,-0.05,98,
104/01/06,446022,9069341,20.55,20.60,20.05,20.15,-0.50,154,
104/01/07,374000,7629800,20.20,20.60,20.20,20.50,+0.35,145,
104/01/08,996369,20584106,20.45,20.70,20.45,20.70,+0.20,86,
104/01/09,505244,10626949,21.00,21.35,20.85,21.00,+0.30,207,
104/01/12,772400,16122289,21.00,21.15,20.65,20.70,-0.30,146,
104/01/13,431220,8886259,20.70,20.80,20.50,20.50,-0.20,118,
104/01/14,442001,9135770,20.55,20.95,20.35,20.55,+0.05,131,
104/01/15,246133,5025483,20.60,20.60,20.30,20.50,-0.05,96,
104/01/16,150000,3044250,20.35,20.50,20.20,20.40,-0.10,74,
104/01/19,295780,5987305,20.50,20.50,20.10,20.35,-0.05,121,
104/01/20,127000,2578800,20.35,20.35,20.25,20.35,0.00,69,
104/01/21,647360,13034850,20.45,20.50,20.10,20.10,-0.25,109,
104/01/22,199231,4018892,20.15,20.25,20.10,20.20,+0.10,81,
104/01/23,170063,3433819,20.20,20.35,20.10,20.15,-0.05,98,
104/01/26,626902,12714170,20.15,20.45,19.95,20.35,+0.20,183,
104/01/27,319373,6450415,20.40,20.40,20.10,20.15,-0.20,121,
104/01/28,254478,5096360,20.15,20.20,19.95,20.10,-0.05,112,
104/01/29,202000,4037350,20.10,20.10,19.90,20.10,0.00,81,
104/01/30,156408,3122297,20.05,20.05,19.90,19.90,-0.20,73,
